date,account_value,unrealized_pnl,total_value,open_positions,trades_entered_today,returns,cummax,drawdown
2025-11-05 12:00:00,149233.43113754696,-119.11469231856056,149114.31644522838,8,1,0.0007673685898446081,152572.08060577436,-0.02266315138927924
2025-11-06 12:00:00,148910.58570038236,-107.79160374214074,148802.79409664022,4,1,-0.002089151169482717,152572.08060577436,-0.024704955809532834
2025-11-07 12:00:00,148909.28570038237,-88.32518947177822,148820.9605109106,5,1,0.0001220838249755829,152572.08060577436,-0.02458588806005827
2025-11-10 12:00:00,148976.44813622156,47.34938618124285,149023.7975224028,4,1,0.0013629599674389592,152572.08060577436,-0.023256437673809013
2025-11-11 12:00:00,149008.21049623645,42.064155443044,149050.2746516795,4,1,0.00017767047758066035,152572.08060577436,-0.023082899178616632
2025-11-12 12:00:00,149006.91049623647,47.06366281300025,149053.97415904945,5,1,2.4820533733205252e-05,152572.08060577436,-0.02305865157476105
2025-11-13 12:00:00,148943.20042347116,-148.42312654544673,148794.77729692572,4,1,-0.0017389463352862622,152572.08060577436,-0.024757500152394737
2025-11-14 12:00:00,148941.90042347118,-145.54203442280155,148796.35838904837,5,1,1.0625992063584278e-05,152572.08060577436,-0.024747137233331343
2025-11-17 12:00:00,148940.6004234712,-299.85996627528095,148640.7404571959,6,1,-0.001045845029658432,152572.08060577436,-0.025767100592516058
2025-11-18 12:00:00,148939.3004234712,-471.97515835649546,148467.3252651147,7,1,-0.001166673359859649,152572.08060577436,-0.02690371216255354
2025-11-19 12:00:00,148938.0004234712,-382.9192414659634,148555.08118200523,8,1,0.0005910789915144488,152572.08060577436,-0.026328535390092188
2025-11-20 12:00:00,148362.0335733513,-109.75468223331681,148252.27889111798,4,1,-0.0020383166195188096,152572.08060577436,-0.02831318611835781
2025-11-21 12:00:00,148360.73357335132,-18.4386064843292,148342.294966867,5,1,0.0006071817338815233,152572.08060577436,-0.027723195633915263
2025-11-24 12:00:00,148416.97298132445,69.31112588505343,148486.2841072095,4,1,0.0009706546630863233,152572.08060577436,-0.02677945061994667
2025-11-25 12:00:00,148534.1896737198,17.93483231648212,148552.12450603629,2,1,0.0004434106437685159,152572.08060577436,-0.026347914269617252
2025-11-26 12:00:00,148563.95257838216,16.715050786233476,148580.6676291684,2,1,0.00019214214018825615,152572.08060577436,-0.02616083467406619
2025-11-28 12:00:00,148592.72227635744,17.18477051487661,148609.9070468723,2,1,0.0001967915353353611,152572.08060577436,-0.02596919136955191
