dte,short_delta,long_delta,profit_target,stop_loss,dte_min,vix_min,initial_capital,final_value,total_pnl,total_return_pct,annualized_return_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,volatility_pct,total_trades,winning_trades,losing_trades,win_rate_pct,avg_win,avg_loss,largest_win,largest_loss,profit_factor,avg_days_in_trade,positive_months,total_months,positive_months_pct,best_month_pct,worst_month_pct,avg_monthly_return_pct,below_min_trades,stability_score,stability_n
40,0.1,0.12000000000000001,0.6000000000000001,0.4,21,10,20000,32887.263232916266,12887.263232916266,64.43631616458133,8.702442107751374,2.6403265874078454,1.8408311516018936,-1.6918299681828282,5.143804206931356,2.416540844055153,64,62,2,96.875,212.39670890637453,-26.266359639480108,615.9871710240577,-40.60941549131286,250.67417283820964,13.171875,39,71,54.929577464788736,3.095346441451019,-0.2690072572432811,0.7065500689410787,,2.4427458175818435,9
45,0.11,0.13,0.6000000000000001,0.2,23,10,20000,36147.37694203267,16147.376942032672,80.73688471016337,10.43999016327193,2.6367235858496345,1.742291014685387,-2.674271380888686,3.9038633991598193,3.0281924802299693,65,65,0,100.0,252.1811837235793,0.0,843.0306410420322,0.0,inf,14.907692307692308,43,71,60.56338028169014,3.2675026681026065,-0.4869144067893294,0.8417515437392841,,2.585243863281764,14
30,0.1,0.14,0.8,0.5,15,15,20000,37472.08599802912,17472.08599802912,87.3604299901456,11.10890930668913,2.6050352522815046,4.042863721304611,-1.001691090688553,11.090154849089224,3.300072293786648,58,57,1,98.27586206896551,309.413927037521,-11.107843109627622,1253.4087442533498,-11.107843109627622,1587.7604380144999,13.586206896551724,37,71,52.112676056338024,5.362909610922251,-0.48348230733994413,0.8967474859817758,,2.58142162245356,11
30,0.1,0.14,0.8,0.30000000000000004,15,10,20000,37472.08599802912,17472.08599802912,87.3604299901456,11.10890930668913,2.6050352522815046,4.042863721304611,-1.001691090688553,11.090154849089224,3.300072293786648,58,57,1,98.27586206896551,309.413927037521,-11.107843109627622,1253.4087442533498,-11.107843109627622,1587.7604380144999,13.586206896551724,37,71,52.112676056338024,5.362909610922251,-0.48348230733994413,0.8967474859817758,,2.65502285989004,9
30,0.11,0.12000000000000001,0.9,0.2,5,20,20000,32927.54717949244,12927.547179492438,64.63773589746219,8.724770267741855,2.5967725639908754,2.4022604029966783,-1.0657831755454221,8.1862525773846,2.4654079545005767,51,50,1,98.0392156862745,264.87933478215643,-18.719559615428466,645.271549740197,-18.719559615428466,707.493499376571,15.666666666666666,31,71,43.66197183098591,3.338179873853897,-0.5095973413925758,0.7100397306990884,,2.5236633688950056,25
30,0.11,0.12000000000000001,0.9,0.4,5,15,20000,32927.54717949244,12927.547179492438,64.63773589746219,8.724770267741855,2.5967725639908754,2.4022604029966783,-1.0657831755454221,8.1862525773846,2.4654079545005767,51,50,1,98.0392156862745,264.87933478215643,-18.719559615428466,645.271549740197,-18.719559615428466,707.493499376571,15.666666666666666,31,71,43.66197183098591,3.338179873853897,-0.5095973413925758,0.7100397306990884,,2.5838565178154576,6
30,0.11,0.12000000000000001,0.9,0.1,5,20,20000,32927.54717949244,12927.547179492438,64.63773589746219,8.724770267741855,2.5967725639908754,2.4022604029966783,-1.0657831755454221,8.1862525773846,2.4654079545005767,51,50,1,98.0392156862745,264.87933478215643,-18.719559615428466,645.271549740197,-18.719559615428466,707.493499376571,15.666666666666666,31,71,43.66197183098591,3.338179873853897,-0.5095973413925758,0.7100397306990884,,2.4650344241973237,21
40,0.12000000000000001,0.13,0.6000000000000001,0.30000000000000004,13,10,20000,34722.283004053315,14722.283004053315,73.61141502026658,9.697203535471544,2.577958092836969,2.7384407807006674,-1.8927518240017043,5.123335987583131,2.832899794229337,66,66,0,100.0,228.58004551595954,0.0,841.8715372039596,0.0,inf,13.636363636363637,36,71,50.70422535211267,3.409480855665925,-0.3692172680362926,0.7853284734534212,,2.3937415227666894,7
40,0.12000000000000001,0.13,0.6000000000000001,0.4,17,10,20000,34722.283004053315,14722.283004053315,73.61141502026658,9.697203535471544,2.577958092836969,2.7384407807006674,-1.8927518240017043,5.123335987583131,2.832899794229337,66,66,0,100.0,228.58004551595954,0.0,841.8715372039596,0.0,inf,13.636363636363637,36,71,50.70422535211267,3.409480855665925,-0.3692172680362926,0.7853284734534212,,2.152996962563198,12
30,0.1,0.11,0.8,0.2,7,20,20000,29718.91605912386,9718.916059123861,48.5945802956193,6.870544360861497,2.5679357668103027,2.2712985090958933,-1.023247285058921,6.714451590717756,1.8172379949808648,45,45,0,100.0,219.9914679805305,0.0,531.4776926222257,0.0,inf,12.577777777777778,30,71,42.25352112676056,3.49871148796872,0.0,0.5627240592493319,,2.7246383577683178,23
30,0.1,0.11,0.8,0.30000000000000004,7,15,20000,29718.91605912386,9718.916059123861,48.5945802956193,6.870544360861497,2.5679357668103027,2.2712985090958933,-1.023247285058921,6.714451590717756,1.8172379949808648,45,45,0,100.0,219.9914679805305,0.0,531.4776926222257,0.0,inf,12.577777777777778,30,71,42.25352112676056,3.49871148796872,0.0,0.5627240592493319,,2.6043699397228837,10
35,0.11,0.14,0.7,0.30000000000000004,5,10,20000,53573.93144545675,33573.93144545675,167.86965722728377,17.97647734777992,2.559709302174279,2.0234911762809205,-4.751447085288987,3.783368945312915,5.746666111347853,75,75,0,100.0,451.93375260609037,0.0,3638.4118288939308,0.0,inf,15.48,40,71,56.33802816901409,18.04905914446966,0.0,1.4232894733729704,,2.780324072584361,2
30,0.11,0.15,0.4,0.7000000000000001,7,10,20000,36653.84416831113,16653.84416831113,83.26922084155566,10.698105414148529,2.5562503519850654,3.852956528022029,-0.6163596178477602,17.356921356244566,3.217011720728364,68,68,0,100.0,247.37564953398632,0.0,1166.871876250159,0.0,inf,8.558823529411764,30,71,42.25352112676056,7.996336235071477,-0.1910259241649892,0.8684416143023392,,2.157381893928361,3
30,0.1,0.11,0.8,0.1,13,15,20000,29676.240735174844,9676.240735174844,48.381203675874225,6.8447816154637575,2.552408929266649,2.249834387712905,-1.023247285058921,6.689274152405515,1.8188494772762975,45,45,0,100.0,219.04312744833013,0.0,531.4776926222257,0.0,inf,12.466666666666667,30,71,42.25352112676056,3.504360527020456,0.0,0.5606873718746385,,2.9378967259879616,9
30,0.1,0.11,0.8,0.2,13,20,20000,29676.240735174844,9676.240735174844,48.381203675874225,6.8447816154637575,2.552408929266649,2.249834387712905,-1.023247285058921,6.689274152405515,1.8188494772762975,45,45,0,100.0,219.04312744833013,0.0,531.4776926222257,0.0,inf,12.466666666666667,30,71,42.25352112676056,3.504360527020456,0.0,0.5606873718746385,,2.9378967259879616,9
40,0.11,0.13,0.30000000000000004,0.30000000000000004,19,10,20000,34493.489120669095,14493.489120669095,72.46744560334548,9.575597186148155,2.5411443167862635,2.586782295812113,-1.9578387171673464,4.890901943139824,2.8301955752774126,93,93,0,100.0,160.0095604373027,0.0,870.5966614567855,0.0,inf,7.623655913978495,42,71,59.154929577464785,2.869245989166447,-0.019783033352138713,0.7744315752568189,,2.2342548857068345,13
30,0.1,0.15,0.4,0.9,9,15,20000,39115.457224895916,19115.457224895916,95.57728612447957,11.911914499005727,2.5142166687319487,4.295675856286381,-0.5865842780155744,20.30725156716432,3.7116171937651954,88,88,0,100.0,219.7324684647243,0.0,1263.9794084786301,0.0,inf,7.193181818181818,36,71,50.70422535211267,7.351461272346516,-0.18219748158386784,0.9606707066066045,,2.5964469385351645,2
30,0.1,0.14,0.8,0.7000000000000001,11,25,20000,37167.662383634015,17167.662383634015,85.83831191817008,10.956951534639625,2.502690759330765,3.4884307360842164,-1.0803075479019109,10.142437267905203,3.381332287473493,54,54,0,100.0,320.6641182154443,0.0,1253.4087442533498,0.0,inf,14.444444444444445,35,71,49.29577464788733,5.517307396296411,-0.4966739073760995,0.8856481439040722,,2.588728342402861,2
30,0.11,0.15,0.8,0.1,17,10,20000,43108.52690494468,23108.52690494468,115.5426345247234,13.751979629404465,2.4877826196499573,4.835965647078711,-0.7371898512097266,18.654597057783015,4.418372738596176,46,46,0,100.0,505.3266718466231,0.0,2180.9391549882475,0.0,inf,13.76086956521739,32,71,45.07042253521127,14.637101039198619,-0.18524324461973718,1.1104346197078883,,2.4877826196499573,1
30,0.1,0.15,0.7,0.30000000000000004,19,25,20000,46708.2860232238,26708.2860232238,133.54143011611902,15.292946248603268,2.4815007750602898,5.695728845473324,-0.6066880303831009,25.20726548527147,4.982904197630187,56,55,1,98.21428571428571,488.8229592491767,-0.17673548097487557,2259.968676518936,-0.17673548097487557,152121.47900582952,11.071428571428571,35,71,49.29577464788733,14.011184930181386,-0.18261603035785168,1.2277105191450113,,2.4815007750602898,1
45,0.11,0.13,0.5,0.30000000000000004,21,10,20000,36561.759562748215,16561.759562748215,82.80879781374108,10.651397253475592,2.479440582972788,1.941423186415258,-2.2605450004672276,4.71187136344292,3.3008589144900244,67,67,0,100.0,251.05163526489835,0.0,843.8234143168727,0.0,inf,15.014925373134329,42,71,59.154929577464785,3.6726101900504737,-0.5114143087074252,0.8580939026058689,,2.610060369672302,31
40,0.12000000000000001,0.13,0.4,0.1,19,10,20000,33385.04362120566,13385.04362120566,66.9252181060283,8.976764453278196,2.477339174671935,2.6127236810147028,-1.635848516413635,5.48752794846706,2.6800301777602153,75,75,0,100.0,183.78858161607573,0.0,571.4041031289393,0.0,inf,10.133333333333333,34,71,47.88732394366197,3.019619614870672,-0.3755630706797075,0.7289045040274101,,2.0100613187680683,7
40,0.12000000000000001,0.13,0.4,0.2,15,15,20000,33385.04362120566,13385.04362120566,66.9252181060283,8.976764453278196,2.477339174671935,2.6127236810147028,-1.635848516413635,5.48752794846706,2.6800301777602153,75,75,0,100.0,183.78858161607573,0.0,571.4041031289393,0.0,inf,10.133333333333333,34,71,47.88732394366197,3.019619614870672,-0.3755630706797075,0.7289045040274101,,1.973037156439491,18
30,0.1,0.11,0.9,0.1,5,15,20000,29687.763086498933,9687.763086498933,48.438815432494664,6.851740602002354,2.471715129533809,2.385889979072427,-1.0209917391426646,6.710867815400562,1.8813229493066446,44,44,0,100.0,224.0173428749754,0.0,531.4776926222257,0.0,inf,15.613636363636363,30,71,42.25352112676056,3.1942679560579723,0.0,0.561323584493483,,2.668704996163839,11
30,0.1,0.11,0.9,0.2,5,20,20000,29687.763086498933,9687.763086498933,48.438815432494664,6.851740602002354,2.471715129533809,2.385889979072427,-1.0209917391426646,6.710867815400562,1.8813229493066446,44,44,0,100.0,224.0173428749754,0.0,531.4776926222257,0.0,inf,15.613636363636363,30,71,42.25352112676056,3.1942679560579723,0.0,0.561323584493483,,2.5991896851666114,16
45,0.11,0.12000000000000001,0.7,0.1,15,15,20000,33910.07521690752,13910.07521690752,69.5503760845376,9.262440493889024,2.468713897539858,2.14261274329181,-1.8602430081001886,4.979156192796812,2.7968047909280647,49,48,1,97.95918367346938,295.7488469080217,-1.1694346775240008,755.8971072968585,-1.1694346775240008,12139.151441653474,19.53061224489796,42,71,59.154929577464785,3.3399270815377857,-0.009641629149914621,0.7504897601254531,,2.592278515030659,9
35,0.1,0.12000000000000001,0.4,0.2,17,10,20000,30839.596209315445,10839.596209315445,54.197981046577226,7.536313946816797,2.467797206526775,1.629805168767937,-1.6982806030171476,4.437614098299104,2.1455125044697367,75,75,0,100.0,147.57861612420515,0.0,530.2659349552072,0.0,inf,9.28,37,71,52.112676056338024,3.167926119080078,-0.2887710483055361,0.6148208854325122,,2.615629958893641,41
30,0.1,0.11,0.9,0.2,9,15,20000,29639.53829694603,9639.53829694603,48.19769148473015,6.822599979799038,2.45432163730538,2.3681263590151156,-1.0209917391426646,6.6823263286420245,1.8835488819637112,44,43,1,97.72727272727273,228.20593301952033,-4.3168228933612465,531.4776926222257,-4.3168228933612465,2273.1660209943666,15.522727272727273,30,71,42.25352112676056,3.199857412510676,0.0,0.55901506890895,,2.887710850827332,9
30,0.1,0.15,0.8,0.1,17,20,20000,48314.77097646991,28314.77097646991,141.57385488234954,15.948917718123191,2.454020648022562,6.866603574956115,-0.5763441726857041,27.672558297593064,5.276030165914094,57,57,0,100.0,499.66966625385777,0.0,2899.688053470611,0.0,inf,13.192982456140351,37,71,52.112676056338024,14.189294878871772,-0.17915229346046058,1.2764304703203089,,2.631601336436776,8
40,0.1,0.12000000000000001,0.5,0.2,15,10,20000,31576.14616014375,11576.146160143751,57.88073080071876,7.9629957769179915,2.4395861891407007,1.6817183151632595,-1.6649098893045513,4.782838896010288,2.3345189902640184,67,67,0,100.0,176.40665910662247,0.0,615.9871710240577,0.0,inf,11.626865671641792,37,71,52.112676056338024,3.189295467713782,-0.27560513726991864,0.6483890104665622,,2.686717739267095,43
40,0.1,0.12000000000000001,0.5,0.1,15,10,20000,31576.14616014375,11576.146160143751,57.88073080071876,7.9629957769179915,2.4395861891407007,1.6817183151632595,-1.6649098893045513,4.782838896010288,2.3345189902640184,67,67,0,100.0,176.40665910662247,0.0,615.9871710240577,0.0,inf,11.626865671641792,37,71,52.112676056338024,3.189295467713782,-0.27560513726991864,0.6483890104665622,,2.7266622075254086,31
40,0.1,0.12000000000000001,0.5,0.2,13,10,20000,31576.14616014375,11576.146160143751,57.88073080071876,7.9629957769179915,2.4395861891407007,1.6817183151632595,-1.6649098893045513,4.782838896010288,2.3345189902640184,67,67,0,100.0,176.40665910662247,0.0,615.9871710240577,0.0,inf,11.626865671641792,37,71,52.112676056338024,3.189295467713782,-0.27560513726991864,0.6483890104665622,,2.7059951021923343,30
40,0.1,0.12000000000000001,0.5,0.1,9,10,20000,31576.14616014375,11576.146160143751,57.88073080071876,7.9629957769179915,2.4395861891407007,1.6817183151632595,-1.6649098893045513,4.782838896010288,2.3345189902640184,67,67,0,100.0,176.40665910662247,0.0,615.9871710240577,0.0,inf,11.626865671641792,37,71,52.112676056338024,3.189295467713782,-0.27560513726991864,0.6483890104665622,,2.1621025437098105,3
40,0.1,0.12000000000000001,0.5,0.30000000000000004,19,10,20000,31541.952356323625,11541.952356323625,57.70976178161813,7.943371683220124,2.4310652689855874,1.6747319205031719,-1.6672193186516309,4.764443162549455,2.3352235007947777,67,67,0,100.0,175.8963038257251,0.0,615.9871710240577,0.0,inf,11.611940298507463,37,71,52.112676056338024,3.1932078097881345,-0.2759578902266635,0.6468591007880101,,2.642470381690565,41
40,0.1,0.12000000000000001,0.5,0.5,17,10,20000,31541.952356323625,11541.952356323625,57.70976178161813,7.943371683220124,2.4310652689855874,1.6747319205031719,-1.6672193186516309,4.764443162549455,2.3352235007947777,67,67,0,100.0,175.8963038257251,0.0,615.9871710240577,0.0,inf,11.611940298507463,37,71,52.112676056338024,3.1932078097881345,-0.2759578902266635,0.6468591007880101,,2.4399926297349337,9
40,0.1,0.12000000000000001,0.5,0.1,19,10,20000,31541.952356323625,11541.952356323625,57.70976178161813,7.943371683220124,2.4310652689855874,1.6747319205031719,-1.6672193186516309,4.764443162549455,2.3352235007947777,67,67,0,100.0,175.8963038257251,0.0,615.9871710240577,0.0,inf,11.611940298507463,37,71,52.112676056338024,3.1932078097881345,-0.2759578902266635,0.6468591007880101,,2.7249888895126486,27
40,0.1,0.12000000000000001,0.5,0.30000000000000004,17,10,20000,31541.952356323625,11541.952356323625,57.70976178161813,7.943371683220124,2.4310652689855874,1.6747319205031719,-1.6672193186516309,4.764443162549455,2.3352235007947777,67,67,0,100.0,175.8963038257251,0.0,615.9871710240577,0.0,inf,11.611940298507463,37,71,52.112676056338024,3.1932078097881345,-0.2759578902266635,0.6468591007880101,,2.658851886471435,42
30,0.1,0.11,0.7,0.5,7,15,20000,29319.300764188945,9319.300764188945,46.596503820944726,6.628083851361022,2.4271189888412463,2.095024714213788,-1.0345487524271162,6.406739011391316,1.8290911847722322,45,45,0,100.0,210.76446142642118,0.0,455.69498122814343,0.0,inf,11.977777777777778,29,71,40.845070422535215,3.5091447303707612,0.0,0.5434351711482438,,2.4271189888412463,1
45,0.1,0.12000000000000001,0.5,0.1,15,10,20000,31538.634695965302,11538.634695965302,57.69317347982651,7.941466709676481,2.420643269901958,1.4842221239327111,-2.5056272600269907,3.16945255041284,2.344679324349087,71,71,0,100.0,166.19626332345462,0.0,584.1319274302132,0.0,inf,13.450704225352112,42,71,59.154929577464785,2.9359720401153977,0.0,0.6462646863468166,,2.7993102463948425,28
30,0.1,0.13,0.4,0.6,5,20,20000,35748.03514121951,15748.035141219509,78.74017570609755,10.23433938410756,2.4162373605998893,4.179761377533537,-0.7342730748250139,13.938056201429593,3.2296216895600596,82,82,0,100.0,194.9504285514568,0.0,940.169385424619,0.0,inf,8.463414634146341,37,71,52.112676056338024,7.3720968657800645,0.0,0.8295536671305659,,2.4162373605998893,1
40,0.1,0.15,0.30000000000000004,0.1,11,15,20000,64675.7669749814,44675.7669749814,223.37883487490703,21.76361243136582,2.4070473278027427,4.436560256624784,-1.757515590004065,12.383168920462028,7.469743116097324,124,124,0,100.0,364.24086270146216,0.0,3407.341471133797,0.0,inf,11.040322580645162,49,71,69.01408450704226,14.465325694194252,-0.20970757208224056,1.6909492339956935,,1.9531034089727943,4
40,0.12000000000000001,0.13,0.6000000000000001,0.1,23,10,20000,33459.43245936068,13459.43245936068,67.2971622968034,9.017466667452535,2.403805813305482,2.5572262946708384,-2.0161549642702883,4.472605939155201,2.778658372668094,61,61,0,100.0,226.18741736656867,0.0,841.8715372039596,0.0,inf,13.573770491803279,35,71,49.29577464788733,3.4983012766816035,-0.3770630495871563,0.7321707295212128,,2.0154942475180966,5
30,0.1,0.13,0.9,0.30000000000000004,15,15,20000,39584.669637026054,19584.669637026054,97.92334818513028,12.136029347570743,2.4007140144831536,5.534429618544879,-0.7256338860692129,16.724727966209088,3.9744206845484547,62,61,1,98.38709677419355,324.23874278053813,-6.693672586736985,2595.5196683241825,-6.693672586736985,2954.8148723023264,14.048387096774194,38,71,53.52112676056338,11.055569408062848,0.0,0.9791293978927467,,2.880804400399041,11
30,0.1,0.13,0.9,0.1,15,15,20000,39584.669637026054,19584.669637026054,97.92334818513028,12.136029347570743,2.4007140144831536,5.534429618544879,-0.7256338860692129,16.724727966209088,3.9744206845484547,62,61,1,98.38709677419355,324.23874278053813,-6.693672586736985,2595.5196683241825,-6.693672586736985,2954.8148723023264,14.048387096774194,38,71,53.52112676056338,11.055569408062848,0.0,0.9791293978927467,,2.905349663137897,9
35,0.1,0.11,0.6000000000000001,0.8,9,10,20000,30187.916492511187,10187.916492511187,50.93958246255593,7.151666444741234,2.3967918107615183,1.9265054443674912,-1.0237624874602482,6.9856695594337515,2.0586583086048655,64,61,3,95.3125,172.7077670816353,-0.48576648951816265,524.8910412216491,-0.8246903433556882,7229.244242042929,11.546875,36,71,50.70422535211267,2.9517245669787417,-0.4452078661351111,0.5846543922554291,,2.3967918107615183,1
35,0.11,0.14,0.9,0.30000000000000004,9,15,20000,51221.66016059862,31221.66016059862,156.1083008029931,17.09107923038029,2.3945764515543067,1.8258984169827859,-4.751447085288987,3.5970261109075987,5.829941070500071,57,57,0,100.0,551.9677221157652,0.0,4627.909816462036,0.0,inf,21.56140350877193,42,71,59.154929577464785,20.1574416698435,0.0,1.362614387041104,,2.610664367925549,24
30,0.1,0.13,0.9,0.6,17,20,20000,38761.96537460719,18761.965374607193,93.80982687303596,11.741590027396942,2.393918269242593,5.214803671126357,-0.7306241475582997,16.07062956601777,3.836243434184327,61,58,3,95.08196721311475,329.35834248582233,-45.57282985683867,1297.7598341620912,-72.24112211750644,139.72348527391352,13.852459016393443,38,71,53.52112676056338,10.101112529367162,0.0,0.9484886486611039,,2.4994767607620485,2
45,0.1,0.13,0.4,0.5,21,10,20000,33317.78273413598,13317.78273413598,66.5889136706799,8.939897305237633,2.388666871880819,1.3657676101059146,-3.269611608503367,2.734238305854861,2.766431595234375,95,95,0,100.0,142.96508141195642,0.0,674.4245128336257,0.0,inf,9.336842105263157,44,71,61.97183098591549,3.420287771574815,-0.48451006759123727,0.7250609714634647,,2.585405632945742,2
40,0.12000000000000001,0.13,0.5,0.30000000000000004,17,15,20000,32578.300486212196,12578.300486212196,62.891502431060985,8.530432582737845,2.381453753073068,2.523915439078677,-1.3354645410936856,6.387614436959743,2.614697430668129,67,67,0,100.0,193.57612665988336,0.0,841.8715372039596,0.0,inf,11.164179104477611,35,71,49.29577464788733,3.063404701898609,-0.3786742045603697,0.6936187075201147,,2.3001292699236635,22
40,0.12000000000000001,0.13,0.5,0.4,13,10,20000,32578.300486212196,12578.300486212196,62.891502431060985,8.530432582737845,2.381453753073068,2.523915439078677,-1.3354645410936856,6.387614436959743,2.614697430668129,67,67,0,100.0,193.57612665988336,0.0,841.8715372039596,0.0,inf,11.164179104477611,35,71,49.29577464788733,3.063404701898609,-0.3786742045603697,0.6936187075201147,,2.246206749621552,5
40,0.12000000000000001,0.13,0.5,0.2,19,10,20000,32578.300486212196,12578.300486212196,62.891502431060985,8.530432582737845,2.381453753073068,2.523915439078677,-1.3354645410936856,6.387614436959743,2.614697430668129,67,67,0,100.0,193.57612665988336,0.0,841.8715372039596,0.0,inf,11.164179104477611,35,71,49.29577464788733,3.063404701898609,-0.3786742045603697,0.6936187075201147,,2.1221161986602284,18
40,0.12000000000000001,0.13,0.5,0.30000000000000004,17,10,20000,32578.300486212196,12578.300486212196,62.891502431060985,8.530432582737845,2.381453753073068,2.523915439078677,-1.3354645410936856,6.387614436959743,2.614697430668129,67,67,0,100.0,193.57612665988336,0.0,841.8715372039596,0.0,inf,11.164179104477611,35,71,49.29577464788733,3.063404701898609,-0.3786742045603697,0.6936187075201147,,2.3001292699236635,22
45,0.1,0.12000000000000001,0.30000000000000004,0.1,11,10,20000,30087.244124254892,10087.244124254892,50.436220621274465,7.091630665383586,2.3812593966635185,1.7330940172284557,-0.9532926926957066,7.439090553951463,2.0484572685419975,97,96,1,98.96907216494846,108.9478471599167,-3.849203097140159,297.295778184619,-3.849203097140159,2717.1840673002466,7.206185567010309,40,71,56.33802816901409,2.2549280139958494,0.0,0.5788625605627784,,2.488415985617814,5
30,0.1,0.13,0.6000000000000001,0.5,7,15,20000,37598.759690575374,17598.759690575374,87.99379845287687,11.17183789349161,2.379355103405593,4.901588230592074,-0.7269891497804944,15.367269094545373,3.641722288164986,73,73,0,100.0,244.0172560352793,0.0,2004.3954911242174,0.0,inf,10.876712328767123,38,71,53.52112676056338,6.595467979923275,0.0,0.9017441932078993,,2.577698462049572,3
35,0.11,0.12000000000000001,0.6000000000000001,0.4,17,10,20000,32073.248623033178,12073.248623033178,60.36624311516589,8.246307929881102,2.3736651474970105,2.2089134566480038,-0.9995365344345064,8.250131581780048,2.5116396226750255,54,49,5,90.74074074074075,253.95276571836854,-10.12737943338119,809.8441401765724,-28.086470275027345,245.74344433435596,12.814814814814815,33,71,46.478873239436616,3.3142888474711585,-0.34737261556673227,0.6716837221627793,,2.5703025115322897,22
35,0.1,0.12000000000000001,0.4,0.1,21,15,20000,30425.279202708785,10425.279202708785,52.12639601354393,7.292560423934136,2.370872046964,1.5203201259405468,-1.7236773742722797,4.230815193599084,2.137345073693079,72,70,2,97.22222222222221,153.21824373438125,-34.29892934897334,530.2659349552072,-44.75125112265197,156.35002702683084,8.972222222222221,37,71,52.112676056338024,3.212614658393531,-0.2929408581211379,0.5956699123994006,,2.7119735411337835,14
30,0.1,0.13,0.9,0.1,5,15,20000,39040.91395787627,19040.91395787627,95.20456978938134,11.876103898581935,2.367230914857914,4.147029950115661,-1.1605001233005636,10.233608476322484,3.931801278112776,59,59,0,100.0,325.4815925063784,0.0,2595.5196683241825,0.0,inf,16.389830508474578,38,71,53.52112676056338,11.0764665251865,0.0,0.9591655497543533,,2.6880940757779666,16
35,0.1,0.13,0.5,0.30000000000000004,13,10,20000,43346.27163468708,23346.27163468708,116.73135817343541,13.856992576076554,2.365883379963199,3.7931121499277056,-1.4003150385554313,9.895625051896511,4.689935967154537,88,88,0,100.0,269.1985413032619,0.0,2554.5165510716793,0.0,inf,10.920454545454545,42,71,59.154929577464785,8.162798064495869,-0.1525818651880395,1.10579793007394,,2.4802630840623197,22
35,0.1,0.13,0.5,0.2,17,10,20000,43346.27163468708,23346.27163468708,116.73135817343541,13.856992576076554,2.365883379963199,3.7931121499277056,-1.4003150385554313,9.895625051896511,4.689935967154537,88,88,0,100.0,269.1985413032619,0.0,2554.5165510716793,0.0,inf,10.920454545454545,42,71,59.154929577464785,8.162798064495869,-0.1525818651880395,1.10579793007394,,2.45222598163623,54
30,0.1,0.13,0.9,0.30000000000000004,7,15,20000,39028.201729803375,19028.201729803375,95.14100864901688,11.869991263176892,2.362047410581419,4.110544671694539,-1.1605001233005636,10.228341233965233,3.9382201558071324,58,58,0,100.0,330.87416775523155,0.0,2595.5196683241825,0.0,inf,16.25862068965517,38,71,53.52112676056338,11.0764665251865,0.0,0.9587128073000926,,2.7248380526262466,14
30,0.1,0.13,0.9,0.2,7,20,20000,39028.201729803375,19028.201729803375,95.14100864901688,11.869991263176892,2.362047410581419,4.110544671694539,-1.1605001233005636,10.228341233965233,3.9382201558071324,58,58,0,100.0,330.87416775523155,0.0,2595.5196683241825,0.0,inf,16.25862068965517,38,71,53.52112676056338,11.0764665251865,0.0,0.9587128073000926,,2.78879266054148,25
40,0.1,0.12000000000000001,0.4,0.1,15,15,20000,31612.752335775902,11612.752335775902,58.06376167887951,7.98398475845381,2.3618739177434827,1.6748933767209706,-1.7725818388307706,4.504155793292005,2.420432239146666,74,74,0,100.0,160.3898964294035,0.0,615.9871710240577,0.0,inf,9.45945945945946,38,71,53.52112676056338,3.1813927995778313,-0.27681372587952113,0.6500979226686658,,2.603638603813718,28
40,0.1,0.12000000000000001,0.4,0.30000000000000004,15,10,20000,31612.752335775902,11612.752335775902,58.06376167887951,7.98398475845381,2.3618739177434827,1.6748933767209706,-1.7725818388307706,4.504155793292005,2.420432239146666,74,74,0,100.0,160.3898964294035,0.0,615.9871710240577,0.0,inf,9.45945945945946,38,71,53.52112676056338,3.1813927995778313,-0.27681372587952113,0.6500979226686658,,2.6430957334279235,27
40,0.1,0.12000000000000001,0.4,0.1,13,10,20000,31612.752335775902,11612.752335775902,58.06376167887951,7.98398475845381,2.3618739177434827,1.6748933767209706,-1.7725818388307706,4.504155793292005,2.420432239146666,74,74,0,100.0,160.3898964294035,0.0,615.9871710240577,0.0,inf,9.45945945945946,38,71,53.52112676056338,3.1813927995778313,-0.27681372587952113,0.6500979226686658,,2.5948056455121424,21
40,0.1,0.12000000000000001,0.4,0.30000000000000004,19,15,20000,31612.752335775902,11612.752335775902,58.06376167887951,7.98398475845381,2.3618739177434827,1.6748933767209706,-1.7725818388307706,4.504155793292005,2.420432239146666,74,74,0,100.0,160.3898964294035,0.0,615.9871710240577,0.0,inf,9.45945945945946,38,71,53.52112676056338,3.1813927995778313,-0.27681372587952113,0.6500979226686658,,2.6319233227204855,34
40,0.1,0.12000000000000001,0.4,0.1,15,10,20000,31612.752335775902,11612.752335775902,58.06376167887951,7.98398475845381,2.3618739177434827,1.6748933767209706,-1.7725818388307706,4.504155793292005,2.420432239146666,74,74,0,100.0,160.3898964294035,0.0,615.9871710240577,0.0,inf,9.45945945945946,38,71,53.52112676056338,3.1813927995778313,-0.27681372587952113,0.6500979226686658,,2.670734735517588,27
35,0.11,0.12000000000000001,0.8,0.1,17,15,20000,31955.046524457575,11955.046524457575,59.775232622287874,8.179274270079983,2.359296484734092,2.073785941459641,-1.2917436679573877,6.331963897306135,2.500548124736355,49,45,4,91.83673469387756,272.6418783101627,-12.159499874942583,809.8441401765724,-28.086470275027345,252.24895452402922,16.53061224489796,34,71,47.88732394366197,2.922868136519985,-0.15489991605665,0.6663950503071099,,2.606610894575005,8
