near_dte,far_dte,target_delta,profit_target,stop_loss,vix_min,vix_max,dte_exit,initial_capital,final_value,total_pnl,total_return_pct,annualized_return_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,volatility_pct,total_trades,winning_trades,losing_trades,win_rate_pct,avg_win,avg_loss,largest_win,largest_loss,profit_factor,avg_days_in_trade,positive_months,total_months,positive_months_pct,best_month_pct,worst_month_pct,avg_monthly_return_pct,stability_score,stability_n,below_min_trades
14,42,0.45,0.30000000000000004,-0.4,10,35,5,10000,18998.640151989548,8998.640151989548,89.98640151989548,18.390650088930684,1.9243403363714773,2.2802610254493905,-13.984422675255198,1.3153706351588335,7.909632305059022,92,63,29,68.47826086956522,222.3959699496552,-163.79692121275278,690.5331386685147,-566.9336698550652,2.9496041138753424,12.967391304347826,28,45,62.22222222222222,7.494515182470729,-4.521195427637748,1.4082990076959023,1.1163601335493432,432,
14,42,0.45,0.30000000000000004,-0.4,5,35,5,10000,18998.640151989548,8998.640151989548,89.98640151989548,18.390650088930684,1.9243403363714773,2.2802610254493905,-13.984422675255198,1.3153706351588335,7.909632305059022,92,63,29,68.47826086956522,222.3959699496552,-163.79692121275278,690.5331386685147,-566.9336698550652,2.9496041138753424,12.967391304347826,28,45,62.22222222222222,7.494515182470729,-4.521195427637748,1.4082990076959023,1.2006899555793507,384,
14,42,0.45,0.30000000000000004,-0.4,10,45,5,10000,18998.640151989548,8998.640151989548,89.98640151989548,18.390650088930684,1.9243403363714773,2.2802610254493905,-13.984422675255198,1.3153706351588335,7.909632305059022,92,63,29,68.47826086956522,222.3959699496552,-163.79692121275278,690.5331386685147,-566.9336698550652,2.9496041138753424,12.967391304347826,28,45,62.22222222222222,7.494515182470729,-4.521195427637748,1.4082990076959023,1.0838235865397172,138,
14,42,0.45,0.30000000000000004,-0.4,5,40,5,10000,18998.640151989548,8998.640151989548,89.98640151989548,18.390650088930684,1.9243403363714773,2.2802610254493905,-13.984422675255198,1.3153706351588335,7.909632305059022,92,63,29,68.47826086956522,222.3959699496552,-163.79692121275278,690.5331386685147,-566.9336698550652,2.9496041138753424,12.967391304347826,28,45,62.22222222222222,7.494515182470729,-4.521195427637748,1.4082990076959023,1.1540163788364972,236,
14,42,0.45,0.30000000000000004,-0.4,5,50,5,10000,18998.640151989548,8998.640151989548,89.98640151989548,18.390650088930684,1.9243403363714773,2.2802610254493905,-13.984422675255198,1.3153706351588335,7.909632305059022,92,63,29,68.47826086956522,222.3959699496552,-163.79692121275278,690.5331386685147,-566.9336698550652,2.9496041138753424,12.967391304347826,28,45,62.22222222222222,7.494515182470729,-4.521195427637748,1.4082990076959023,1.0277953986358632,56,
14,42,0.45,0.30000000000000004,-0.4,10,40,5,10000,18998.640151989548,8998.640151989548,89.98640151989548,18.390650088930684,1.9243403363714773,2.2802610254493905,-13.984422675255198,1.3153706351588335,7.909632305059022,92,63,29,68.47826086956522,222.3959699496552,-163.79692121275278,690.5331386685147,-566.9336698550652,2.9496041138753424,12.967391304347826,28,45,62.22222222222222,7.494515182470729,-4.521195427637748,1.4082990076959023,1.0884766160688575,261,
14,42,0.45,0.4,-0.5,10,25,5,10000,18918.001645045755,8918.001645045755,89.18001645045756,18.258260826209337,1.9148348629869412,2.324025044116105,-15.024317112843057,1.2152473013633243,7.887608350964394,90,61,29,67.77777777777779,233.5603462457435,-174.7235943543346,690.5331386685147,-566.9336698550652,2.8117674057463042,13.21111111111111,28,45,62.22222222222222,8.19797842050849,-4.529041934217659,1.4008028856955181,1.2166374108047455,324,
14,42,0.45,0.4,-0.5,5,25,5,10000,18918.001645045755,8918.001645045755,89.18001645045756,18.258260826209337,1.9148348629869412,2.324025044116105,-15.024317112843057,1.2152473013633243,7.887608350964394,90,61,29,67.77777777777779,233.5603462457435,-174.7235943543346,690.5331386685147,-566.9336698550652,2.8117674057463042,13.21111111111111,28,45,62.22222222222222,8.19797842050849,-4.529041934217659,1.4008028856955181,1.2976805511964893,292,
14,42,0.45,0.4,-0.5,10,30,5,10000,18870.710529406388,8870.710529406388,88.70710529406388,18.18042648565963,1.9141106850968566,2.3200194165389862,-14.730047036910815,1.2345152801205943,7.856681663112031,93,64,29,68.81720430107528,221.80469703108247,-174.57223589358642,690.5331386685147,-566.9336698550652,2.8039969731068597,13.24731182795699,28,45,62.22222222222222,8.227004239937784,-4.537328074204117,1.3998859130990495,1.1781117905881422,436,
14,42,0.45,0.4,-0.5,5,30,5,10000,18870.710529406388,8870.710529406388,88.70710529406388,18.18042648565963,1.9141106850968566,2.3200194165389862,-14.730047036910815,1.2345152801205943,7.856681663112031,93,64,29,68.81720430107528,221.80469703108247,-174.57223589358642,690.5331386685147,-566.9336698550652,2.8039969731068597,13.24731182795699,28,45,62.22222222222222,8.227004239937784,-4.537328074204117,1.3998859130990495,1.2619991422554677,390,
14,42,0.45,0.4,-0.4,5,25,5,10000,18929.44154452459,8929.44154452459,89.2944154452459,18.27706770484845,1.9116915371142587,2.290759890829085,-14.938764703812831,1.2234657996978546,7.909856667979414,90,61,29,67.77777777777779,233.5603462457435,-174.32911506196092,690.5331386685147,-566.9336698550652,2.8181299919163996,13.177777777777777,28,45,62.22222222222222,8.190987703997642,-4.529041934217659,1.402066359685876,1.293320318371911,299,
14,42,0.45,0.4,-0.4,10,30,5,10000,18882.150428885223,8882.150428885223,88.82150428885222,18.199268075740104,1.910911180049165,2.2868606943567262,-14.64431925693771,1.2430287853621234,7.879145441199477,93,64,29,68.81720430107528,221.80469703108247,-174.17775660121274,690.5331386685147,-566.9336698550652,2.8103474897477514,13.21505376344086,28,45,62.22222222222222,8.219963954289057,-4.537328074204117,1.401152700401311,1.1691835006833369,447,
